Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,Segment
17129.0,515,2,31.85,1,1,1,3,Others
17131.0,1,134,2463.17,4,3,4,11,Champions
17132.0,447,78,1272.8,1,3,3,7,At Risk
17133.0,11,56,14622.33,4,3,4,11,Champions
17134.0,102,37,637.1,2,2,2,6,At Risk
17135.0,11,160,1954.16,4,4,3,11,Champions
17136.0,658,14,231.68,1,1,1,3,Others
17137.0,411,176,1133.63,1,4,3,8,Loyal
17138.0,271,256,4417.27,2,4,4,10,Champions
17139.0,11,809,19584.46,4,4,4,12,Champions
17140.0,242,20,465.32,2,1,2,5,At Risk
17141.0,413,174,754.33,1,4,2,7,At Risk
17142.0,234,90,1283.75,2,3,3,8,Loyal
17143.0,412,121,924.11,1,3,3,7,At Risk
17144.0,80,23,595.89,3,2,2,7,At Risk
17145.0,508,180,3120.91,1,4,4,9,Loyal
17146.0,101,303,5860.24,3,4,4,11,Champions
17147.0,18,136,3199.95,4,3,4,11,Champions
17148.0,47,9,124.88,3,1,1,5,At Risk
17149.0,446,6,143.10000000000002,1,1,1,3,Others
17150.0,372,93,1375.65,2,3,3,8,Loyal
17151.0,730,4,231.90000000000003,1,1,1,3,Others
17152.0,190,16,2016.5,2,1,3,6,At Risk
17153.0,19,14,213.78,4,1,1,6,At Risk
17154.0,70,23,329.34,3,2,1,6,At Risk
17155.0,13,73,892.46,4,3,3,10,Champions
17156.0,487,39,591.87,1,2,2,5,At Risk
17157.0,3,141,5151.9,4,3,4,11,Champions
17158.0,27,113,1980.0,3,3,3,9,Loyal
17159.0,17,130,2099.59,4,3,3,10,Champions
17160.0,26,651,10209.16,4,4,4,12,Champions
17161.0,439,52,856.01,1,2,2,5,At Risk
17162.0,24,104,1715.46,4,3,3,10,Champions
17163.0,17,30,699.78,4,2,2,8,Loyal
17164.0,28,144,2467.35,3,4,4,11,Champions
17165.0,279,100,1794.32,2,3,3,8,Loyal
17166.0,34,12,206.34,3,1,1,5,At Risk
17167.0,375,79,867.11,2,3,2,7,At Risk
17168.0,494,21,400.2,1,1,2,4,Others
17169.0,53,75,1156.73,3,3,3,9,Loyal
17170.0,369,10,178.68,2,1,1,4,Others
17171.0,284,25,384.59,2,2,2,6,At Risk
17172.0,74,39,956.5699999999999,3,2,3,8,Loyal
17173.0,5,71,3209.4,4,3,4,11,Champions
17174.0,213,4,59.9,2,1,1,4,Others
17175.0,39,63,1443.69,3,3,3,9,Loyal
17176.0,197,42,902.3199999999999,2,2,3,7,At Risk
17177.0,500,29,119.5,1,2,1,4,Others
17178.0,726,32,436.71,1,2,2,5,At Risk
17179.0,173,158,1507.26,2,4,3,9,Loyal
17180.0,51,408,2256.98,3,4,3,10,Champions
17181.0,52,30,465.37,3,2,2,7,At Risk
17182.0,418,6,321.3,1,1,1,3,Others
17183.0,3,73,3347.31,4,3,4,11,Champions
17184.0,564,14,198.41000000000003,1,1,1,3,Others
17185.0,587,44,229.46,1,2,1,4,Others
17186.0,42,2,144.0,3,1,1,5,At Risk
17187.0,222,23,467.71,2,2,2,6,At Risk
17188.0,6,172,4592.93,4,4,4,12,Champions
17189.0,101,123,957.63,3,3,3,9,Loyal
17190.0,54,195,1743.04,3,4,3,10,Champions
17191.0,23,575,4836.05,4,4,4,12,Champions
17192.0,531,21,77.83,1,1,1,3,Others
17193.0,31,44,2310.04,3,2,4,9,Loyal
17194.0,269,61,812.5,2,3,2,7,At Risk
17195.0,651,31,562.98,1,2,2,5,At Risk
17196.0,423,104,352.9,1,3,2,6,At Risk
17197.0,25,29,1013.01,4,2,3,9,Loyal
17198.0,19,173,1213.88,4,4,3,11,Champions
17199.0,577,9,145.12,1,1,1,3,Others
17200.0,383,25,356.71,1,2,2,5,At Risk
17201.0,49,186,1242.04,3,4,3,10,Champions
17202.0,416,8,160.65,1,1,1,3,Others
17203.0,31,270,5575.88,3,4,4,11,Champions
17204.0,170,177,5504.6900000000005,2,4,4,10,Champions
17205.0,49,35,999.35,3,2,3,8,Loyal
17206.0,48,7,204.24,3,1,1,5,At Risk
17207.0,647,67,303.21999999999997,1,3,1,5,At Risk
17208.0,391,24,115.35,1,2,1,4,Others
17209.0,644,40,611.6,1,2,2,5,At Risk
17210.0,388,54,253.37,1,3,1,5,At Risk
17211.0,22,377,4046.65,4,4,4,12,Champions
17212.0,248,29,794.41,2,2,2,6,At Risk
17213.0,35,281,5182.3,3,4,4,11,Champions
17214.0,55,103,1069.1200000000001,3,3,3,9,Loyal
17215.0,459,11,186.15,1,1,1,3,Others
17216.0,550,14,65.05,1,1,1,3,Others
17217.0,229,29,218.0,2,2,1,5,At Risk
17218.0,6,508,4083.99,4,4,4,12,Champions
17219.0,27,50,259.13,3,2,1,6,At Risk
17220.0,19,681,4481.75,4,4,4,12,Champions
17221.0,2,126,978.52,4,3,3,10,Champions
17222.0,60,113,1605.01,3,3,3,9,Loyal
17223.0,305,101,873.53,2,3,2,7,At Risk
17224.0,496,8,100.86,1,1,1,3,Others
17225.0,577,5,131.15,1,1,1,3,Others
17226.0,304,61,900.12,2,3,3,8,Loyal
17227.0,14,125,2022.03,4,3,3,10,Champions
17228.0,11,358,3177.24,4,4,4,12,Champions
17229.0,91,47,318.76,3,2,1,6,At Risk
17230.0,259,223,9924.95,2,4,4,10,Champions
17231.0,7,1236,7197.04,4,4,4,12,Champions
17232.0,10,17,208.04,4,1,1,6,At Risk
17233.0,30,58,560.86,3,3,2,8,Loyal
17234.0,178,14,149.89000000000001,2,1,1,4,Others
17235.0,20,99,1904.8799999999999,4,3,3,10,Champions
17236.0,8,158,1929.26,4,4,3,11,Champions
17237.0,6,80,1002.08,4,3,3,10,Champions
17238.0,2,1219,7644.43,4,4,4,12,Champions
17239.0,308,32,1189.45,2,2,3,7,At Risk
17240.0,591,7,130.6,1,1,1,3,Others
17241.0,381,171,2744.14,1,4,4,9,Loyal
17242.0,103,84,2889.28,2,3,4,9,Loyal
17243.0,1,1125,20285.56,4,4,4,12,Champions
17244.0,48,120,1826.04,3,3,3,9,Loyal
17245.0,200,25,371.63,2,2,2,6,At Risk
17246.0,542,6,38.92,1,1,1,3,Others
17247.0,10,55,282.19,4,3,1,8,Loyal
17248.0,115,117,546.16,2,3,2,7,At Risk
17249.0,424,27,68.03,1,2,1,4,Others
17250.0,256,23,162.65,2,2,1,5,At Risk
17251.0,358,80,812.4300000000001,2,3,2,7,At Risk
17252.0,112,87,353.86,2,3,2,7,At Risk
17253.0,14,18,178.26,4,1,1,6,At Risk
17254.0,10,91,368.6,4,3,2,9,Loyal
17255.0,36,190,799.13,3,4,2,9,Loyal
17256.0,102,31,498.93,2,2,2,6,At Risk
17257.0,432,15,192.73,1,1,1,3,Others
17258.0,392,55,417.3,1,3,2,6,At Risk
17259.0,143,330,1889.34,2,4,3,9,Loyal
17260.0,406,6,120.95,1,1,1,3,Others
17261.0,505,46,230.44,1,2,1,4,Others
17262.0,48,21,2757.62,3,1,4,8,Loyal
17263.0,203,23,63.440000000000005,2,2,1,5,At Risk
17264.0,420,84,279.59,1,3,1,5,At Risk
17265.0,134,127,562.9,2,3,2,7,At Risk
17266.0,143,64,320.15,2,3,1,6,At Risk
17267.0,122,38,317.62,2,2,1,5,At Risk
17268.0,103,30,1733.8899999999999,2,2,3,7,At Risk
17269.0,381,146,537.46,1,4,2,7,At Risk
17270.0,464,49,604.4,1,2,2,5,At Risk
17271.0,731,52,210.39,1,2,1,4,Others
17272.0,37,114,2148.63,3,3,3,9,Loyal
17273.0,419,12,141.12,1,1,1,3,Others
17274.0,30,79,577.38,3,3,2,8,Loyal
17275.0,378,24,114.52,1,2,1,4,Others
17276.0,397,54,508.39,1,3,2,6,At Risk
17277.0,223,69,1065.3500000000001,2,3,3,8,Loyal
17278.0,237,17,271.24,2,1,1,4,Others
17279.0,53,9,187.82999999999998,3,1,1,5,At Risk
17280.0,433,6,118.85999999999999,1,1,1,3,Others
17281.0,369,6,797.8499999999999,2,1,2,5,At Risk
17282.0,125,217,2339.66,2,4,4,10,Champions
17283.0,374,15,188.46,2,1,1,4,Others
17284.0,55,374,2793.16,3,4,4,11,Champions
17285.0,623,49,428.34,1,2,2,5,At Risk
17286.0,17,93,395.48,4,3,2,9,Loyal
17287.0,21,495,4111.96,4,4,4,12,Champions
17288.0,4,295,2499.98,4,4,4,12,Champions
17289.0,27,279,2079.39,3,4,3,10,Champions
17290.0,11,154,1329.23,4,4,3,11,Champions
17291.0,304,1,550.8000000000001,2,1,2,5,At Risk
17292.0,467,15,271.75,1,1,1,3,Others
17293.0,3,245,3774.23,4,4,4,12,Champions
17294.0,664,17,467.78999999999996,1,1,2,4,Others
17295.0,24,69,556.95,4,3,2,9,Loyal
17296.0,725,33,338.13,1,2,1,4,Others
17297.0,12,51,131.78,4,2,1,7,At Risk
17298.0,96,70,957.5600000000001,3,3,3,9,Loyal
17299.0,7,120,1016.08,4,3,3,10,Champions
17300.0,386,44,393.64,1,2,2,5,At Risk
17301.0,16,121,330.43,4,3,1,8,Loyal
17302.0,10,79,1135.63,4,3,3,10,Champions
17303.0,356,53,250.04,2,2,1,5,At Risk
17304.0,529,5,111.5,1,1,1,3,Others
17305.0,644,9,2135.46,1,1,3,5,At Risk
17306.0,6,72,9782.35,4,3,4,11,Champions
17307.0,390,48,3999.8900000000003,1,2,4,7,At Risk
17308.0,388,7,4511.76,1,1,4,6,At Risk
17309.0,90,37,330.59000000000003,3,2,1,6,At Risk
17310.0,382,2,1025.1,1,1,3,5,At Risk
17311.0,73,127,3566.56,3,3,4,10,Champions
17312.0,134,14,644.3,2,1,2,5,At Risk
17313.0,26,24,2328.84,4,2,4,10,Champions
17314.0,20,256,4904.43,4,4,4,12,Champions
17315.0,13,743,9460.42,4,4,4,12,Champions
17316.0,415,35,124.45,1,2,1,4,Others
17317.0,41,9,2600.34,3,1,4,8,Loyal
17318.0,721,18,164.28,1,1,1,3,Others
17319.0,664,3,29.1,1,1,1,3,Others
17320.0,95,174,2895.77,3,4,4,11,Champions
17321.0,3,295,1741.18,4,4,3,11,Champions
17322.0,371,177,922.59,2,4,3,9,Loyal
17323.0,10,336,1565.59,4,4,3,11,Champions
17324.0,13,152,2301.87,4,4,4,12,Champions
17325.0,276,39,609.5699999999999,2,2,2,6,At Risk
17326.0,403,89,321.95,1,3,1,5,At Risk
17327.0,405,4,152.35,1,1,1,3,Others
17328.0,668,6,104.7,1,1,1,3,Others
17329.0,9,105,1004.4300000000001,4,3,3,10,Champions
17330.0,18,8,423.8,4,1,2,7,At Risk
17331.0,119,1,175.2,2,1,1,4,Others
17332.0,523,95,838.27,1,3,2,6,At Risk
17333.0,81,28,494.25,3,2,2,7,At Risk
17334.0,297,31,635.15,2,2,2,6,At Risk
17335.0,379,39,508.0,1,2,2,5,At Risk
17336.0,467,1,81.12,1,1,1,3,Others
17337.0,146,543,2027.8700000000001,2,4,3,9,Loyal
17338.0,12,1362,12142.57,4,4,4,12,Champions
17339.0,89,14,362.36,3,1,2,6,At Risk
17340.0,25,777,22404.82,4,4,4,12,Champions
17341.0,152,407,1889.83,2,4,3,9,Loyal
17342.0,375,35,1227.54,2,2,3,7,At Risk
17343.0,350,80,1259.94,2,3,3,8,Loyal
17344.0,42,69,468.11,3,3,2,8,Loyal
17345.0,10,213,1604.68,4,4,3,11,Champions
17346.0,7,978,5185.91,4,4,4,12,Champions
17347.0,82,1,228.96,3,1,1,5,At Risk
17348.0,10,461,2476.41,4,4,4,12,Champions
17349.0,174,94,852.25,2,3,2,7,At Risk
17350.0,3,146,1906.041,4,4,3,11,Champions
17351.0,31,69,1988.23,3,3,3,9,Loyal
17352.0,691,5,36.25,1,1,1,3,Others
17353.0,124,14,3242.0,2,1,4,7,At Risk
17354.0,46,104,3143.46,3,3,4,10,Champions
17355.0,381,37,285.11,1,2,1,4,Others
17356.0,307,86,946.47,2,3,3,8,Loyal
17357.0,19,45,388.14,4,2,2,8,Loyal
17358.0,298,147,866.05,2,4,2,8,Loyal
17359.0,6,38,284.46,4,2,1,7,At Risk
17360.0,13,240,1231.3799999999999,4,4,3,11,Champions
17361.0,44,58,880.64,3,3,2,8,Loyal
17362.0,234,144,1024.04,2,4,3,9,Loyal
17363.0,390,36,940.86,1,2,3,6,At Risk
17364.0,2,901,11649.9,4,4,4,12,Champions
17365.0,8,799,8224.98,4,4,4,12,Champions
17366.0,427,135,1096.24,1,3,3,7,At Risk
17367.0,233,34,168.4,2,2,1,5,At Risk
17368.0,18,240,2826.14,4,4,4,12,Champions
17369.0,451,1,979.1999999999999,1,1,3,5,At Risk
17370.0,68,33,446.18,3,2,2,7,At Risk
17371.0,12,146,662.55,4,4,2,10,Champions
17372.0,36,660,4377.56,3,4,4,11,Champions
17373.0,35,91,1167.5,3,3,3,9,Loyal
17374.0,214,42,727.11,2,2,2,6,At Risk
17375.0,194,86,660.55,2,3,2,7,At Risk
17376.0,66,55,453.64,3,3,2,8,Loyal
17377.0,19,1776,18319.41,4,4,4,12,Champions
17378.0,369,1,10.95,2,1,1,4,Others
17379.0,6,83,404.66,4,3,2,9,Loyal
17380.0,429,10,645.0,1,1,2,4,Others
17381.0,4,174,40002.37,4,4,4,12,Champions
17382.0,61,18,902.28,3,1,3,7,At Risk
17383.0,448,2,110.69999999999999,1,1,1,3,Others
17384.0,14,20,507.55,4,1,2,7,At Risk
17385.0,10,47,261.11,4,2,1,7,At Risk
17386.0,3,38,2812.77,4,2,4,10,Champions
17387.0,15,78,784.11,4,3,2,9,Loyal
17388.0,73,57,2691.57,3,3,4,10,Champions
17389.0,9,410,51347.9,4,4,4,12,Champions
17390.0,416,12,149.3,1,1,1,3,Others
17391.0,159,3,508.8,2,1,2,5,At Risk
17392.0,302,76,626.56,2,3,2,7,At Risk
17393.0,406,48,381.15,1,2,2,5,At Risk
17394.0,214,4,203.86999999999998,2,1,1,4,Others
17395.0,503,3,97.5,1,1,1,3,Others
17396.0,34,50,8807.1,3,2,4,9,Loyal
17397.0,17,138,1233.18,4,3,3,10,Champions
17398.0,110,38,653.38,2,2,2,6,At Risk
17400.0,121,481,4677.05,2,4,4,10,Champions
17401.0,536,12,114.85,1,1,1,3,Others
17402.0,26,201,4809.38,4,4,4,12,Champions
17403.0,31,46,400.57,3,2,2,7,At Risk
17404.0,21,291,47543.12,4,4,4,12,Champions
17405.0,68,68,883.01,3,3,2,8,Loyal
17406.0,328,259,4905.05,2,4,4,10,Champions
17407.0,407,23,552.9,1,2,2,5,At Risk
17408.0,159,8,316.09000000000003,2,1,1,4,Others
17409.0,180,104,7793.51,2,3,4,9,Loyal
17410.0,11,64,1214.72,4,3,3,10,Champions
17411.0,7,75,1425.38,4,3,3,10,Champions
17412.0,19,226,4231.12,4,4,4,12,Champions
17413.0,400,10,560.14,1,1,2,4,Others
17414.0,39,21,2249.52,3,1,3,7,At Risk
17415.0,75,14,507.84,3,1,2,6,At Risk
17416.0,25,597,17298.45,4,4,4,12,Champions
17417.0,544,16,164.18,1,1,1,3,Others
17418.0,38,42,670.0600000000001,3,2,2,7,At Risk
17419.0,6,318,6500.52,4,4,4,12,Champions
17420.0,45,57,1084.43,3,3,3,9,Loyal
17421.0,381,58,1059.41,1,3,3,7,At Risk
17422.0,11,205,3594.76,4,4,4,12,Champions
17423.0,41,43,1118.95,3,2,3,8,Loyal
17425.0,14,43,759.17,4,2,2,8,Loyal
17426.0,3,427,8077.77,4,4,4,12,Champions
17427.0,67,2,100.8,3,1,1,5,At Risk
17428.0,17,726,31404.16,4,4,4,12,Champions
17429.0,123,95,1357.46,2,3,3,8,Loyal
17430.0,28,42,735.17,3,2,2,7,At Risk
17431.0,308,43,403.3,2,2,2,6,At Risk
17432.0,13,277,1751.39,4,4,3,11,Champions
17433.0,83,93,569.96,3,3,2,8,Loyal
17434.0,4,119,2052.48,4,3,3,10,Champions
17435.0,406,15,331.35,1,1,1,3,Others
17436.0,222,12,440.15999999999997,2,1,2,5,At Risk
17437.0,525,53,373.17,1,2,2,5,At Risk
17438.0,249,71,1422.77,2,3,3,8,Loyal
17439.0,651,8,325.74,1,1,1,3,Others
17440.0,152,6,323.58,2,1,1,4,Others
17441.0,727,21,293.35,1,1,1,3,Others
17442.0,32,283,4620.3,3,4,4,11,Champions
17443.0,215,1,534.24,2,1,2,5,At Risk
17444.0,143,135,2940.04,2,3,4,9,Loyal
17446.0,172,9,120.9,2,1,1,4,Others
17447.0,35,36,541.53,3,2,2,7,At Risk
17448.0,492,1117,14556.97,1,4,4,9,Loyal
17449.0,40,539,4525.46,3,4,4,11,Champions
17450.0,3,424,246973.09,4,4,4,12,Champions
17451.0,11,87,1427.22,4,3,3,10,Champions
17453.0,13,19,486.71999999999997,4,1,2,7,At Risk
17454.0,187,126,1547.94,2,3,3,8,Loyal
17455.0,199,8,131.7,2,1,1,4,Others
17456.0,360,77,1225.42,2,3,3,8,Loyal
17457.0,122,64,5984.8099999999995,2,3,4,9,Loyal
17458.0,11,86,529.58,4,3,2,9,Loyal
17459.0,38,111,657.3,3,3,2,8,Loyal
17460.0,89,139,2228.27,3,3,3,9,Loyal
17461.0,18,111,757.46,4,3,2,9,Loyal
17462.0,55,27,675.69,3,2,2,7,At Risk
17463.0,11,324,2557.91,4,4,4,12,Champions
17464.0,153,42,1000.94,2,2,3,7,At Risk
17465.0,421,142,2542.79,1,4,4,9,Loyal
17466.0,6,41,763.28,4,2,2,8,Loyal
17467.0,391,4,102.6,1,1,1,3,Others
17468.0,5,8,194.8,4,1,1,6,At Risk
17469.0,12,267,5051.25,4,4,4,12,Champions
17470.0,40,166,2804.87,3,4,4,11,Champions
17471.0,470,19,321.65000000000003,1,1,1,3,Others
17472.0,186,230,935.1,2,4,3,9,Loyal
17473.0,404,34,607.0,1,2,2,5,At Risk
17474.0,595,6,1047.0,1,1,3,5,At Risk
17475.0,74,14,194.37,3,1,1,5,At Risk
17476.0,391,31,489.86,1,2,2,5,At Risk
17477.0,608,44,1144.3,1,2,3,6,At Risk
17478.0,403,40,1272.8,1,2,3,6,At Risk
17479.0,628,18,389.26000000000005,1,1,2,4,Others
17480.0,73,54,902.03,3,3,3,9,Loyal
17481.0,11,68,1083.19,4,3,3,10,Champions
17482.0,482,54,778.19,1,3,2,6,At Risk
17483.0,61,28,591.73,3,2,2,7,At Risk
17484.0,571,14,209.57,1,1,1,3,Others
17486.0,256,24,396.87,2,2,2,6,At Risk
17487.0,723,8,160.55,1,1,1,3,Others
17488.0,636,18,336.5,1,1,1,3,Others
17489.0,54,29,376.64,3,2,2,7,At Risk
17490.0,59,92,1979.3999999999999,3,3,3,9,Loyal
17491.0,10,167,5538.17,4,4,4,12,Champions
17492.0,243,39,1122.42,2,2,3,7,At Risk
17493.0,380,8,100.91000000000001,1,1,1,3,Others
17494.0,497,3,54.699999999999996,1,1,1,3,Others
17495.0,3,48,806.72,4,2,2,8,Loyal
17496.0,354,72,1412.89,2,3,3,8,Loyal
17497.0,385,7,287.25,1,1,1,3,Others
17498.0,71,17,272.22,3,1,1,5,At Risk
17499.0,285,71,1341.39,2,3,3,8,Loyal
17500.0,12,5,1138.0,4,1,3,8,Loyal
17501.0,216,18,288.6,2,1,1,4,Others
17502.0,5,28,689.1,4,2,2,8,Loyal
17503.0,34,23,340.43,3,2,1,6,At Risk
17504.0,202,346,9565.12,2,4,4,10,Champions
17505.0,157,102,2435.48,2,3,4,9,Loyal
17506.0,71,14,302.2,3,1,1,5,At Risk
17507.0,257,88,605.58,2,3,2,7,At Risk
17508.0,276,231,4579.23,2,4,4,10,Champions
17509.0,53,366,6115.14,3,4,4,11,Champions
17510.0,20,35,514.56,4,2,2,8,Loyal
17511.0,12,1838,168224.23,4,4,4,12,Champions
17512.0,24,197,5467.820000000001,4,4,4,12,Champions
17513.0,67,18,1158.8,3,1,3,7,At Risk
17514.0,123,87,542.83,2,3,2,7,At Risk
17515.0,26,180,1617.46,4,4,3,11,Champions
17516.0,10,196,957.55,4,4,3,11,Champions
17517.0,304,11,153.94,2,1,1,4,Others
17518.0,421,77,329.42,1,3,1,5,At Risk
17519.0,12,222,5109.47,4,4,4,12,Champions
17520.0,49,30,546.81,3,2,2,7,At Risk
17521.0,25,78,1278.06,4,3,3,10,Champions
17522.0,134,67,912.25,2,3,3,8,Loyal
17523.0,6,33,652.74,4,2,2,8,Loyal
17524.0,356,43,539.14,2,2,2,6,At Risk
17525.0,355,26,1161.9,2,2,3,7,At Risk
17526.0,286,88,3842.94,2,3,4,9,Loyal
17527.0,49,47,939.37,3,2,3,8,Loyal
17528.0,13,239,3428.0,4,4,4,12,Champions
17529.0,605,82,1240.25,1,3,3,7,At Risk
17530.0,11,519,2925.7,4,4,4,12,Champions
17531.0,185,58,1266.82,2,3,3,8,Loyal
17532.0,381,4,65.34,1,1,1,3,Others
17533.0,430,1,34.8,1,1,1,3,Others
17534.0,49,92,1668.83,3,3,3,9,Loyal
17535.0,275,13,164.4,2,1,1,4,Others
17536.0,172,16,364.83,2,1,2,5,At Risk
17537.0,25,75,897.62,4,3,3,10,Champions
17538.0,21,9,98.42,4,1,1,6,At Risk
17539.0,613,149,1226.57,1,4,3,8,Loyal
17540.0,20,64,1590.6000000000001,4,3,3,10,Champions
17541.0,505,33,124.46,1,2,1,4,Others
17542.0,265,65,341.7,2,3,1,6,At Risk
17543.0,545,13,120.05,1,1,1,3,Others
17544.0,385,92,960.69,1,3,3,7,At Risk
17545.0,38,278,1448.54,3,4,3,10,Champions
17547.0,371,31,727.85,2,2,2,6,At Risk
17548.0,229,34,731.26,2,2,2,6,At Risk
17549.0,19,6,148.86,4,1,1,6,At Risk
17550.0,192,334,2547.64,2,4,4,10,Champions
17551.0,354,43,306.84,2,2,1,5,At Risk
17552.0,55,156,3085.29,3,4,4,11,Champions
17553.0,125,6,3757.6,2,1,4,7,At Risk
17554.0,12,82,1714.15,4,3,3,10,Champions
17555.0,15,272,1057.74,4,4,3,11,Champions
17556.0,201,14,300.67,2,1,1,4,Others
17557.0,10,35,575.46,4,2,2,8,Loyal
17558.0,388,28,259.17,1,2,1,4,Others
17559.0,508,12,167.62,1,1,1,3,Others
17560.0,90,55,1895.8,3,3,3,9,Loyal
17561.0,15,203,722.34,4,4,2,10,Champions
17562.0,9,63,1122.38,4,3,3,10,Champions
17563.0,573,29,392.38,1,2,2,5,At Risk
17564.0,19,49,454.01,4,2,2,8,Loyal
17565.0,582,30,131.83,1,2,1,4,Others
17566.0,3,152,901.21,4,4,3,11,Champions
17567.0,2,223,5356.03,4,4,4,12,Champions
17568.0,628,65,382.79,1,3,2,6,At Risk
17569.0,327,29,344.14,2,2,1,5,At Risk
17570.0,377,1,100.0,1,1,1,3,Others
17571.0,45,353,1703.75,3,4,3,10,Champions
17572.0,66,36,723.01,3,2,2,7,At Risk
17573.0,25,25,380.6,4,2,2,8,Loyal
17574.0,238,8,185.65,2,1,1,4,Others
17575.0,662,5,171.7,1,1,1,3,Others
17576.0,3,928,9056.81,4,4,4,12,Champions
17577.0,641,21,348.75,1,1,2,4,Others
17578.0,213,65,1047.33,2,3,3,8,Loyal
17579.0,133,61,575.24,2,3,2,7,At Risk
17580.0,248,95,545.27,2,3,2,7,At Risk
17581.0,29,815,17773.07,3,4,4,11,Champions
17582.0,231,124,1450.7,2,3,3,8,Loyal
17583.0,555,7,135.95,1,1,1,3,Others
17584.0,2,124,5309.42,4,3,4,11,Champions
17585.0,104,397,2093.3,2,4,3,9,Loyal
17586.0,615,8,167.4,1,1,1,3,Others
17587.0,623,43,181.66,1,2,1,4,Others
17588.0,95,71,2939.55,3,3,4,10,Champions
17589.0,55,1343,14049.87,3,4,4,11,Champions
17590.0,12,185,1158.29,4,4,3,11,Champions
17591.0,68,268,2776.67,3,4,4,11,Champions
17592.0,734,13,148.3,1,1,1,3,Others
17593.0,87,361,7417.6,3,4,4,11,Champions
17594.0,80,104,2497.88,3,3,4,10,Champions
17595.0,7,83,388.79,4,3,2,9,Loyal
17596.0,18,557,4920.67,4,4,4,12,Champions
17597.0,209,128,3484.09,2,3,4,9,Loyal
17598.0,376,10,409.98,2,1,2,5,At Risk
17599.0,473,3,52.05,1,1,1,3,Others
17600.0,13,13,161.67000000000002,4,1,1,6,At Risk
17601.0,234,76,421.48,2,3,2,7,At Risk
17602.0,18,807,6362.44,4,4,4,12,Champions
17603.0,73,107,1793.48,3,3,3,9,Loyal
17604.0,212,210,945.9300000000001,2,4,3,9,Loyal
17605.0,585,13,160.75,1,1,1,3,Others
17606.0,732,6,87.30000000000001,1,1,1,3,Others
17607.0,372,22,333.81,2,2,1,5,At Risk
17608.0,29,169,498.53,3,4,2,9,Loyal
17609.0,36,389,1894.34,3,4,3,10,Champions
17610.0,535,157,1529.49,1,4,3,8,Loyal
17611.0,2,1124,8371.98,4,4,4,12,Champions
17612.0,48,340,5394.86,3,4,4,11,Champions
17613.0,18,312,4559.150000000001,4,4,4,12,Champions
17614.0,52,100,390.07,3,3,2,8,Loyal
17615.0,125,59,733.2,2,3,2,7,At Risk
17616.0,169,5,1060.8,2,1,3,6,At Risk
17617.0,554,19,395.33,1,1,2,4,Others
17618.0,1,375,4073.2400000000002,4,4,4,12,Champions
17619.0,307,77,218.52,2,3,1,6,At Risk
17620.0,55,4,81.44,3,1,1,5,At Risk
17621.0,16,66,3175.12,4,3,4,11,Champions
17622.0,593,38,1130.21,1,2,3,6,At Risk
17623.0,28,196,2383.67,3,4,4,11,Champions
17624.0,10,97,1568.63,4,3,3,10,Champions
17625.0,13,703,6067.8,4,4,4,12,Champions
17626.0,598,18,254.0,1,1,1,3,Others
17627.0,474,10,296.36,1,1,1,3,Others
17628.0,76,5,75.75,3,1,1,5,At Risk
17629.0,1,156,2455.52,4,4,4,12,Champions
17630.0,165,26,503.59999999999997,2,2,2,6,At Risk
17631.0,132,59,886.66,2,3,3,8,Loyal
17633.0,26,101,2057.39,4,3,3,10,Champions
17634.0,32,297,2361.9700000000003,3,4,4,11,Champions
17635.0,419,74,1265.58,1,3,3,7,At Risk
17636.0,14,20,285.56,4,1,1,6,At Risk
17637.0,27,35,547.0600000000001,3,2,2,7,At Risk
17638.0,642,3,842.4,1,1,2,4,Others
17639.0,271,79,615.17,2,3,2,7,At Risk
17640.0,82,66,3168.94,3,3,4,10,Champions
17642.0,115,108,1824.49,2,3,3,8,Loyal
17643.0,368,39,541.25,2,2,2,6,At Risk
17644.0,31,301,5695.84,3,4,4,11,Champions
17646.0,214,205,4149.79,2,4,4,10,Champions
17647.0,60,12,331.65999999999997,3,1,1,5,At Risk
17648.0,56,125,2216.37,3,3,3,9,Loyal
17649.0,133,98,1578.89,2,3,3,8,Loyal
17650.0,16,8,166.08,4,1,1,6,At Risk
17651.0,7,332,5703.52,4,4,4,12,Champions
17652.0,21,259,4867.72,4,4,4,12,Champions
17653.0,32,44,1207.56,3,2,3,8,Loyal
17654.0,272,22,117.55,2,2,1,5,At Risk
17655.0,6,120,3652.48,4,3,4,11,Champions
17656.0,69,82,1674.69,3,3,3,9,Loyal
17657.0,425,7,126.0,1,1,1,3,Others
17658.0,21,19,595.42,4,1,2,7,At Risk
17659.0,12,204,3834.79,4,4,4,12,Champions
17660.0,136,89,359.47,2,3,2,7,At Risk
17662.0,657,15,412.92,1,1,2,4,Others
17663.0,21,238,5175.83,4,4,4,12,Champions
17664.0,14,80,1166.23,4,3,3,10,Champions
17665.0,489,19,563.1,1,1,2,4,Others
17666.0,61,38,1728.72,3,2,3,8,Loyal
17667.0,61,230,3950.7,3,4,4,11,Champions
17668.0,33,8,161.85,3,1,1,5,At Risk
17669.0,38,144,6142.35,3,4,4,11,Champions
17670.0,223,11,205.7,2,1,1,4,Others
17671.0,11,92,2403.34,4,3,4,11,Champions
17672.0,45,206,5778.63,3,4,4,11,Champions
